,caption,path_to_pic,artist_handle,date_posted
564,"lovely (with Khalid) by Billie Eilish as requested by @toadmast3r14 
 - 
""Lovely"" (stylized in all lowercase letters) is a song recorded by American singers Billie Eilish and Khalid. Darkroom and Interscope Records released it as the lead single from the Netflix drama series 13 Reasons Why's second season soundtrack. 
 - 
@billieeilish @friends #BillieEilish #photoshop #record #album #chandlerholdingurfavalbum #chandlerBillieEilish",generated/0pXMV8oyyH.jpg,billieeilish,_
565,"LOVE YOURSELF 結 `Answer` by BTS as requested by @treat_peoplewithkindness1 
 - 
Love Yourself: Answer (stylized as LOVE YOURSELF 結 'Answer') is the third Korean-language compilation album by South Korean boy band BTS. The album was released on August 24, 2018, by Big Hit Entertainment and is available in four different versions: S, E, L, and F. The album contains twenty-five tracks (twenty-six for digital version), including seven new songs, with the track ""Idol"" serving as the lead single. Most tracks are from Love Yourself: Her, and Love Yourself: Tear, including some remixes. 
 - 
@bts.bighitofficial @friends #BTS #photoshop #record #album #chandlerholdingurfavalbum #chandlerBTS",generated/1JmBWpakYg.jpg,bts.bighitofficial,_
566,"Therefore I Am by Billie Eilish as requested by @ajay_telese06 
 - 
""Therefore I Am"" is a song by American singer Billie Eilish. The song was written by Eilish and her brother Finneas O'Connell, with production being handled by the latter. 
 - 
@billieeilish @friends #BillieEilish #photoshop #record #album #chandlerholdingurfavalbum #chandlerBillieEilish",generated/DC9NTgASJR.jpg,billieeilish,_
567,"Songs For Silverman by Ben Folds as requested by @s.arahjane 
 - 
Songs for Silverman is the second solo studio album by Ben Folds, released in April 2005 by Epic Records. The album reached No. 
 - 
@actualbenfolds @friends #BenFolds #photoshop #record #album #chandlerholdingurfavalbum #chandlerBenFolds",generated/equ5OTuXpx.jpg,actualbenfolds,_
568,"1 Am. Study Session by Various Artists as requested by @jamieshoemake_, @dunjapav_priv, @earth2emerie 
 - 
 
 - 
@variousartistsbrewing @friends #VariousArtists #photoshop #record #album #chandlerholdingurfavalbum #chandlerVariousArtists",generated/6xKVuK85Qo.jpg,variousartistsbrewing,_
569,"Wake Up, Sunshine by All Time Low as requested by @keeeeeeily, @david_is_a_drummer 
 - 
Wake Up, Sunshine is the eighth studio album by American rock band All Time Low. It was released on April 3, 2020, and is their second release with Fueled by Ramen following Last Young Renegade in 2017. 
 - 
@alltimelow @friends #AllTimeLow #photoshop #record #album #chandlerholdingurfavalbum #chandlerAllTimeLow",generated/WLXw93HWfB.jpg,alltimelow,_
570,"Immunity by Clairo as requested by @allison.caulder, @grac3hart_ 
 - 
Immunity is the debut studio album by American singer-songwriter Clairo, released on August 2, 2019 through Fader Label. The album was co-produced by Clairo and Rostam Batmanglij, formerly of Vampire Weekend. 
 - 
@clairo @friends #Clairo #photoshop #record #album #chandlerholdingurfavalbum #chandlerClairo",generated/bWUYigjGqo.jpg,clairo,_
571,"Dissimulation by KSI as requested by @fenixlynden, @ewanjmcgregor 
 - 
Dissimulation is the debut studio album by British YouTuber and rapper KSI. It was released by RBC Records and BMG on 22 May 2020 and a deluxe edition of the album was released three days later. The album features guest appearances from Offset, Lil Pump, Smokepurpp, Swarmz, Tion Wayne, Jeremih, Trippie Redd, Aiyana-Lee, Rick Ross, Lil Baby and S-X. The deluxe edition of the album features further guest appearances from AJ Tracey, Rich the Kid, Randolph and Crypt. 
 - 
@ksi @friends #KSI #photoshop #record #album #chandlerholdingurfavalbum #chandlerKSI",generated/gTcAXY3i7U.jpg,ksi,_
572,"Reptile by Eric Clapton as requested by @_itsmelsa_ 
 - 
Reptile is the fourteenth solo studio album by Eric Clapton. The album was produced by Eric Clapton with Simon Climie and is Clapton's first album to include keyboard work by Billy Preston and background vocals by the Impressions. 
 - 
@ericclapton @friends #EricClapton #photoshop #record #album #chandlerholdingurfavalbum #chandlerEricClapton",generated/IhBkzksjPe.jpg,ericclapton,_
573,"GO:OD AM by Mac Miller as requested by @mariaceervantes 
 - 
GO:OD AM is the third studio album by American rapper Mac Miller. It was released on September 18, 2015, by REMember Music and Warner Bros. 
 - 
@macmiller @friends #MacMiller #photoshop #record #album #chandlerholdingurfavalbum #chandlerMacMiller",generated/TXDkwdNIkZ.jpg,macmiller,_
574,"Bambi by Hippo Campus as requested by @itzwikiinnit 
 - 
Bambi is the second studio album by American rock band Hippo Campus. The album was released on September 28, 2018, through Grand Jury and Transgressive Records. 
 - 
@thehalocline @friends #HippoCampus #photoshop #record #album #chandlerholdingurfavalbum #chandlerHippoCampus",generated/aQIlTrDTbY.jpg,thehalocline,_
575,"20 Jazz Funk Greats by Throbbing Gristle as requested by @the.tweed.man 
 - 
20 Jazz Funk Greats is the third studio album by British industrial music group Throbbing Gristle, released in December 1979 by the band's label Industrial Records. It is known for its tongue-in-cheek title and artwork, and has been hailed as the band's best work, with UK magazine Fact naming it the best album of the 1970s, and Pitchfork naming it the best industrial album of all time. 
 - 
@throbbinggristle @friends #ThrobbingGristle #photoshop #record #album #chandlerholdingurfavalbum #chandlerThrobbingGristle",generated/snJwGzPTlQ.jpg,throbbinggristle,_
576,"The Beautiful & Damned by G-Eazy as requested by @khanimax 
 - 
The Beautiful & Damned is the third studio album by American rapper G-Eazy. It was released on December 15, 2017, by RCA Records. 
 - 
@g_eazy @friends #G-Eazy #photoshop #record #album #chandlerholdingurfavalbum #chandlerG-Eazy",generated/2rxIaCJNmQ.jpg,g_eazy,_
577,"Phases by Chase Atlantic as requested by @dklaudia8, @maam_calm_down, @dzelzbetons, @sillysuga 
 - 
Chase Atlantic (occasionally stylized as CHASE ATLANTIC) is an Australian alternative R&B band and production trio from Cairns, Australia, formed in 2014. The group consists of lead vocalist Mitchel Cave, rhythm guitarist and vocalist Christian Anthony, lead guitarist, saxophonist, and backing vocalist Clinton Cave, touring guitarist Patrick Wilde, and touring drummer Jesse Boyle. 
 - 
@chaseatlantic @friends #ChaseAtlantic #photoshop #record #album #chandlerholdingurfavalbum #chandlerChaseAtlantic",generated/NWvTUJWYOe.jpg,chaseatlantic,_
578,"Life of a Dark Rose by Lil Skies as requested by @_eboysandboners, @amirdrako 
 - 
Life of a Dark Rose is the fourth mixtape by Lil Skies, released on January 10, 2018 by All We Got Entertainment and Atlantic Records. The mixtape debuted at number 23 and peaked at number ten on the US Billboard 200 albums chart. 
 - 
@lilskies @friends #LilSkies #photoshop #record #album #chandlerholdingurfavalbum #chandlerLilSkies",generated/pVI14wIQ0O.jpg,lilskies,_
579,"ANTI (Deluxe) by Rihanna as requested by @melisaeguctas, @azegbeobor.a 
 - 
Anti (stylized in all caps) is the eighth studio album by Barbadian singer Rihanna. It was released on 28 January 2016 through Westbury Road and Roc Nation. 
 - 
@badgalriri @friends #Rihanna #photoshop #record #album #chandlerholdingurfavalbum #chandlerRihanna",generated/4yGrhbLhec.jpg,badgalriri,_
580,"Selfish by Madison Beer as requested by @audrey.santaa 
 - 
""Selfish"" is a song by American singer-songwriter Madison Beer. It was released on February 14, 2020, as the second single from her debut studio album, Life Support. 
 - 
@madisonbeer @friends #MadisonBeer #photoshop #record #album #chandlerholdingurfavalbum #chandlerMadisonBeer",generated/I3TlBCiCMg.jpg,madisonbeer,_
581,"Sheik Yerbouti by Frank Zappa as requested by @le_crackpipe 
 - 
Sheik Yerbouti is a double album by Frank Zappa, first released in March 1979 as the first release on Zappa Records (distributed by Phonogram Inc.). It was later released on one CD. It is mostly made up of live material recorded in 1977 and 1978, with later overdubs in the studio. 
 - 
@zappa @friends #FrankZappa #photoshop #record #album #chandlerholdingurfavalbum #chandlerFrankZappa",generated/3osqNEKwA0.jpg,zappa,_
582,"American Idiot by Green Day as requested by @gershmanyoav 
 - 
American Idiot is the seventh studio album by American rock band Green Day, released on September 21, 2004, by Reprise Records. The album was produced by Rob Cavallo in collaboration with Green Day, an arrangement the group have been using since they signed with a major label. 
 - 
@greenday @friends #GreenDay #photoshop #record #album #chandlerholdingurfavalbum #chandlerGreenDay",generated/CsvPa0hko8.jpg,greenday,_
583,"Frank by Amy Winehouse as requested by @xjaimejewell 
 - 
Frank is the debut studio album by English singer and songwriter Amy Winehouse. It was released on 20 October 2003 by Island Records. 
 - 
@amywinehouse @friends #AmyWinehouse #photoshop #record #album #chandlerholdingurfavalbum #chandlerAmyWinehouse",generated/bGXzqWzHH1.jpg,amywinehouse,_
584,"MMLP 2 by Eminem as requested by @mo2ft 
 - 
 
 - 
@eminem @friends #Eminem #photoshop #record #album #chandlerholdingurfavalbum #chandlerEminem",generated/pj1G1KhowO.jpg,eminem,_
585,"Perfect Timing by NAV & Metro Boomin as requested by @max_hjalmarsson 
 - 
Perfect Timing is a collaborative mixtape by Canadian rapper and record producer Nav and American record producer Metro Boomin. It was released on July 21, 2017, by Boominati Worldwide, XO and Republic Records. 
 - 
@ @friends #NAV&MetroBoomin #photoshop #record #album #chandlerholdingurfavalbum #chandlerNAV&MetroBoomin",generated/baxIvpK3Ke.jpg,,_
586,"SATURATION III by BROCKHAMPTON as requested by @sickviola, @chase.neuman 
 - 
Saturation (stylized in all caps) is the debut studio album by American boy band Brockhampton, released on June 9, 2017. It's part of the Saturation trilogy, together with Saturation II and III. It primarily features Brockhampton members Kevin Abstract, Merlyn Wood, Dom McLennon, Matt Champion, Russell ""Joba"" Boring, and former member Ameer Vann. 
 - 
@brckhmptn @friends #BROCKHAMPTON #photoshop #record #album #chandlerholdingurfavalbum #chandlerBROCKHAMPTON",generated/hvgkJESpq3.jpg,brckhmptn,_
587,"Made In The Pyrex (Bonus Track) by Digga D as requested by @_owenmd_ 
 - 
Made in the Pyrex (abbreviated as MITP) is the second commercial mixtape by British rapper Digga D. It was released on 26 February 2021 by CGM Records. It features guest appearances from AJ Tracey, M1llionz, Sav'o and ZK.


== Singles and promotion ==
In 2 July 2020, Digga D released the single ""Woi"", which gained widespread recognition worldwide. 
 - 
@pyr3xliving @friends #DiggaD #photoshop #record #album #chandlerholdingurfavalbum #chandlerDiggaD",generated/46kMwFi41L.jpg,pyr3xliving,_
588,"Hot Fuss by The Killers as requested by @els.cath 
 - 
Hot Fuss is the debut studio album by the American rock band the Killers. It was released on June 7, 2004, in the United Kingdom and on June 15, 2004, in the United States. 
 - 
@thekillers @friends #TheKillers #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheKillers",generated/bmIOwRcz7d.jpg,thekillers,_
589,"Drip Harder by Lil Baby as requested by @xhttpkurxxed 
 - 
Drip Harder is a collaborative mixtape by American rappers Lil Baby and Gunna. It was released on October 5, 2018, by YSL Records, Quality Control Music, Motown and Capitol Records. 
 - 
@lilbaby @friends #LilBaby #photoshop #record #album #chandlerholdingurfavalbum #chandlerLilBaby",generated/1dvN3jYp8H.jpg,lilbaby,_
590,"93 'til Infinity by Souls of Mischief as requested by @dryclean_eugene 
 - 
93 'til Infinity is the debut studio album by American hip-hop group Souls of Mischief. It was released on September 28, 1993, on the Jive label. 
 - 
@soulsofmischief @friends #SoulsofMischief #photoshop #record #album #chandlerholdingurfavalbum #chandlerSoulsofMischief",generated/kuJoWjmIXY.jpg,soulsofmischief,_
591,"I Thought I Was an Alien by Soko as requested by @c.hloe31 
 - 
I Thought I Was an Alien is the debut studio album by French singer Soko, released in February 2012.


== Release and promotion ==
Stereogum premiered I Thought I Was an Alien for online streaming on 13 February 2012. 
 - 
@sokothecat @friends #Soko #photoshop #record #album #chandlerholdingurfavalbum #chandlerSoko",generated/Zvbso5rTtJ.jpg,sokothecat,_
592,"Jazz (2011 Remaster) by Queen as requested by @morenalourdess 
 - 
 
 - 
@officialqueenmusic @friends #Queen #photoshop #record #album #chandlerholdingurfavalbum #chandlerQueen",generated/rHt9T7C9sd.jpg,officialqueenmusic,_
593,"Eternal Atake (Deluxe) - LUV vs. The World 2 by Lil Uzi Vert as requested by @stonesitzman 
 - 
Lil Uzi Vert vs. the World 2 is a reissue studio album by American rapper Lil Uzi Vert that was released on March 13, 2020. 
 - 
@liluzivert @friends #LilUziVert #photoshop #record #album #chandlerholdingurfavalbum #chandlerLilUziVert",generated/qhgoBylCbD.jpg,liluzivert,_
594,"Psychodrama by Dave as requested by @jadathompsonn 
 - 
Psychodrama (stylised in uppercase letters) is the debut studio album by British rapper Dave, released on 8 March 2019. It follows his first two EPs, Six Paths (2016) and Game Over (2017). 
 - 
@santandave @friends #Dave #photoshop #record #album #chandlerholdingurfavalbum #chandlerDave",generated/1NYmGxPMD0.jpg,santandave,_
595,"American English by Tor Miller as requested by @rvaldez_30 
 - 
Tor Miller (born February 7, 1994) is an indie pop singer from Brooklyn, New York City.


== History ==
Originally from Brooklyn, New York, Miller moved with his mother to New Jersey after a brief separation of his parents, although his school was still located in the city. 
 - 
@tormillermusic @friends #TorMiller #photoshop #record #album #chandlerholdingurfavalbum #chandlerTorMiller",generated/4T82RV3Ks8.jpg,tormillermusic,_
596,"Drip Season 3 (Deluxe) by Gunna as requested by @playboibarri 
 - 
Drip Season 3 is the third mixtape from American rapper Gunna. It was released on February 2, 2018, by his record label, YSL Records. 
 - 
@gunna @friends #Gunna #photoshop #record #album #chandlerholdingurfavalbum #chandlerGunna",generated/rlgoSXMXg6.jpg,gunna,_
597,"Head In The Clouds by 88Rising as requested by @brown_sugar_bujo 
 - 
Head in the Clouds is a compilation album by musical collective 88rising. It was released through 88rising and 12Tone Music on July 20, 2018. 
 - 
@88rising @friends #88Rising #photoshop #record #album #chandlerholdingurfavalbum #chandler88Rising",generated/GiU5ahwD8b.jpg,88rising,_
598,"925 by Sorry as requested by @justinblacher 
 - 
925 is the debut studio album by English indie band Sorry. It was released on 27 March 2020 under Domino Recording Company. 
 - 
@sorrybanduk @friends #Sorry #photoshop #record #album #chandlerholdingurfavalbum #chandlerSorry",generated/neEw0LM1X3.jpg,sorrybanduk,_
599,"Thanks, Sorry! by Jeff Rosenstock as requested by @clydebawlan 
 - 
 
 - 
@jeffrosenstock @friends #JeffRosenstock #photoshop #record #album #chandlerholdingurfavalbum #chandlerJeffRosenstock",generated/rOLahvogUT.jpg,jeffrosenstock,_
600,"Currents by Tame Impala as requested by @selenatheegg 
 - 
Currents is the third studio album by Australian musical project Tame Impala. It was released on 17 July 2015 by Modular Recordings and Universal Music Australia. 
 - 
@tameimpala @friends #TameImpala #photoshop #record #album #chandlerholdingurfavalbum #chandlerTameImpala",generated/vk1UfzjZ2T.jpg,tameimpala,_
601,"Rain on Me (with Ariana Grande) by Lady Gaga as requested by @maomigram 
 - 
""Rain on Me"" is a song by American singers Lady Gaga and Ariana Grande, from Gaga's sixth studio album, Chromatica (2020). It was written by Gaga, Grande, Nija Charles, Rami Yacoub, Tchami, Boys Noize and its producers BloodPop and Burns. 
 - 
@ladygaga @friends #LadyGaga #photoshop #record #album #chandlerholdingurfavalbum #chandlerLadyGaga",generated/iGE7aRxwYD.jpg,ladygaga,_
602,"Revolver by The Beatles as requested by @roni.pironi 
 - 
Revolver is the seventh studio album by the English rock band the Beatles. It was released on 5 August 1966, accompanied by the double A-side single ""Eleanor Rigby"" / ""Yellow Submarine"". 
 - 
@thebeatles @friends #TheBeatles #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheBeatles",generated/HOdDZsXFDj.jpg,thebeatles,_
603,"Continuum by John Mayer as requested by @esther.sh1h 
 - 
Continuum is the third studio album by American singer-songwriter John Mayer, released on September 12, 2006, by Aware and Columbia Records. Recording sessions took place from November 2005 to September 2006 at The Village Recorder in Los Angeles, Avatar Studios and Right Track/Sound on Sound in New York City, and Royal Studios in Memphis, Tennessee. 
 - 
@johnmayer @friends #JohnMayer #photoshop #record #album #chandlerholdingurfavalbum #chandlerJohnMayer",generated/lZCC2jeLJv.jpg,johnmayer,_
604,"Black Waltz by Avatar as requested by @spowers28 
 - 
Black Waltz is the fourth album released by Swedish metal band Avatar, on January 25, 2012. In the US, it was released on February 14, 2012.During the making of the ""Black Waltz"" music video, the band asked their makeup artist to come with something to make frontman Johannes Eckerström fit in with the characters, and she responded with the ""Clown"" face paint, which Eckerström is also seen wearing on the album cover. 
 - 
@avatar @friends #Avatar #photoshop #record #album #chandlerholdingurfavalbum #chandlerAvatar",generated/ByCBtoSl8i.jpg,avatar,_
605,"Nothing Happens by Wallows as requested by @jennaelizabeth_16 
 - 
Nothing Happens is the debut studio album by American band Wallows, released on March 22, 2019 through Atlantic Records.


== Background ==
On February 1, 2019, Wallows released the album's first single ""Are You Bored Yet?"", featuring Clairo. 
 - 
@wallowsmusic @friends #Wallows #photoshop #record #album #chandlerholdingurfavalbum #chandlerWallows",generated/1hLxELt5LL.jpg,wallowsmusic,_
606,"Come Over When You're Sober, Pt. 1 by Lil Peep as requested by @mushroomtoasterz 
 - 
Come Over When You're Sober, Pt. 2 (often shortened to  COWYS Pt. 
 - 
@lilpeep @friends #LilPeep #photoshop #record #album #chandlerholdingurfavalbum #chandlerLilPeep",generated/hYeE4F3Pvn.jpg,lilpeep,_
607,"Hypersonic Missiles by Sam Fender as requested by @julezbob 
 - 
 
 - 
@sam_fender @friends #SamFender #photoshop #record #album #chandlerholdingurfavalbum #chandlerSamFender",generated/sY82ExMlyn.jpg,sam_fender,_
608,"NONSTOP by OH MY GIRL as requested by @seolaqt 
 - 
Nonstop (stylized in all caps) is the seventh extended play (EP) by South Korean girl group Oh My Girl. It was released by WM Entertainment on April 27, 2020 and distributed by Sony Music. 
 - 
@wm_ohmygirl @friends #OHMYGIRL #photoshop #record #album #chandlerholdingurfavalbum #chandlerOHMYGIRL",generated/RJtbexx0wi.jpg,wm_ohmygirl,_
609,"If I Know Me by Morgan Wallen as requested by @jakekuhfuss 
 - 
If I Know Me is the debut album of American country music singer Morgan Wallen. It was released April 27, 2018, through Big Loud Records. 
 - 
@morganwallen @friends #MorganWallen #photoshop #record #album #chandlerholdingurfavalbum #chandlerMorganWallen",generated/IFb8d4DIa8.jpg,morganwallen,_
610,"Who The F*** Are Arctic Monkeys? by Arctic Monkeys as requested by @lyselyx 
 - 
 
 - 
@arcticmonkeys @friends #ArcticMonkeys #photoshop #record #album #chandlerholdingurfavalbum #chandlerArcticMonkeys",generated/jZcsRlrsib.jpg,arcticmonkeys,_
611,"Dancehall by The Blaze as requested by @mat_gio03 
 - 
 
 - 
@theblazeprod @friends #TheBlaze #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheBlaze",generated/oHAvbdbVj1.jpg,theblazeprod,_
612,"Listen Without Prejudice / MTV Unplugged (Deluxe) by George Michael as requested by @leninova2003 
 - 
Listen Without Prejudice Vol. 1 is the second solo studio album by the English singer-songwriter George Michael, released on 3 September 1990 by Columbia Records (Epic Records in the UK). 
 - 
@georgemofficial @friends #GeorgeMichael #photoshop #record #album #chandlerholdingurfavalbum #chandlerGeorgeMichael",generated/UVx264ILrq.jpg,georgemofficial,_
613,"The Last Stand by Sabaton as requested by @luna_bean_uwu 
 - 
The Last Stand is the eighth studio album by Swedish heavy metal band Sabaton. It was produced by Peter Tägtgren in the Abyss Studios in Sweden and released on 19 August 2016. 
 - 
@sabatonofficial @friends #Sabaton #photoshop #record #album #chandlerholdingurfavalbum #chandlerSabaton",generated/dPMzq1jWBX.jpg,sabatonofficial,_
614,"More Than Words: The Best Of Kevin Kern by Kevin Kern as requested by @tothecomfort 
 - 
More Than Words: The Best of Kevin Kern, or simply More Than Words, is the first compilation album from American new-age pianist Kevin Kern. As with his preceding and succeeding albums, it is an album of instrumental songs. 
 - 
@kevinkernmusic @friends #KevinKern #photoshop #record #album #chandlerholdingurfavalbum #chandlerKevinKern",generated/LlRqDfBmKg.jpg,kevinkernmusic,_
615,"Delight - The 2nd Mini Album by BAEKHYUN as requested by @moonzenie 
 - 
Delight is the second extended play by South Korean singer Baekhyun. It was released on May 25, 2020, by SM Entertainment, and features seven tracks, including the lead single, ""Candy"". 
 - 
@baekhyunee_exo @friends #BAEKHYUN #photoshop #record #album #chandlerholdingurfavalbum #chandlerBAEKHYUN",generated/T0dze0yCRl.jpg,baekhyunee_exo,_
616,"Gracetown by San Cisco as requested by @johnnypoocavcav 
 - 
Gracetown is the second studio album by the Australian indie rock band San Cisco. The album is titled after a small town in Western Australia. 
 - 
@sanciscodisco @friends #SanCisco #photoshop #record #album #chandlerholdingurfavalbum #chandlerSanCisco",generated/HU7K9pcNAH.jpg,sanciscodisco,_
617,"Dookie by Green Day as requested by @luki4k 
 - 
Dookie is the third studio album and the major label debut by American rock band Green Day, released on February 1, 1994 by Reprise Records. The band's first collaboration with producer Rob Cavallo, it was recorded in late 1993 at Fantasy Studios in Berkeley, California. 
 - 
@greenday @friends #GreenDay #photoshop #record #album #chandlerholdingurfavalbum #chandlerGreenDay",generated/6bHPF6kUfX.jpg,greenday,_
618,"Glory (Deluxe Version) by Britney Spears as requested by @kleitongustavo1 
 - 
 
 - 
@britneyspears @friends #BritneySpears #photoshop #record #album #chandlerholdingurfavalbum #chandlerBritneySpears",generated/VnrO2hU0yV.jpg,britneyspears,_
619,"Struttin' My Stuff by Elvin Bishop as requested by @freddy__arriola 
 - 
Elvin Richard Bishop (born October 21, 1942) is an American blues and rock music singer, guitarist, bandleader, and songwriter. An original member of the Paul Butterfield Blues Band, he was inducted into the Rock and Roll Hall of Fame as a member of that group in 2015 and the Blues Hall of Fame in his own right in 2016. 
 - 
@elvinbishopofficial @friends #ElvinBishop #photoshop #record #album #chandlerholdingurfavalbum #chandlerElvinBishop",generated/UBvkVuf7sa.jpg,elvinbishopofficial,_
620,"Mr. Bungle by Mr. Bungle as requested by @cynistral 
 - 
Mr. Bungle is an American experimental rock band from Northern California. 
 - 
@mrbungleofficial @friends #Mr.Bungle #photoshop #record #album #chandlerholdingurfavalbum #chandlerMr.Bungle",generated/Wfaxusfv0R.jpg,mrbungleofficial,_
621,"17 by XXXTENTACION as requested by @_danielnichols_, @stepaann___, @zrtva_pcele, @yuval3d, @y.f7x, @sadyelcatracho 
 - 
17 is the debut studio album by American rapper XXXTentacion. It was released on August 25, 2017, by Bad Vibes Forever and Empire Distribution. 
 - 
@xxxtentacion @friends #XXXTENTACION #photoshop #record #album #chandlerholdingurfavalbum #chandlerXXXTENTACION",generated/q2WWsLepyI.jpg,xxxtentacion,_
622,"Care Package by Drake as requested by @thanosegg 
 - 
Care Package is the first compilation album by Canadian rapper Drake. It was released on August 2, 2019 by OVO Sound and Republic Records. 
 - 
@champagnepapi @friends #Drake #photoshop #record #album #chandlerholdingurfavalbum #chandlerDrake",generated/ytI7x5uUBG.jpg,champagnepapi,_
623,"Built for Blame, Laced With Shame - Spotify Exclusive by Get Scared as requested by @zzxnex 
 - 
 
 - 
@wegetscared @friends #GetScared #photoshop #record #album #chandlerholdingurfavalbum #chandlerGetScared",generated/agt1MyVTgO.jpg,wegetscared,_
624,"Heartwork by The Used as requested by @artifuljordan 
 - 
Heartwork is the eighth studio album by American rock band the Used. It was released on April 24, 2020 on Big Noise. 
 - 
@theused @friends #TheUsed #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheUsed",generated/hgSqffqBgs.jpg,theused,_
625,"Cool Like You (Deluxe) by Blossoms as requested by @alexwebsterrr 
 - 
Cool Like You is the second studio album by English indie pop band Blossoms. It was released in the United Kingdom on 27 April 2018, by Virgin EMI Records. 
 - 
@blossomsband @friends #Blossoms #photoshop #record #album #chandlerholdingurfavalbum #chandlerBlossoms",generated/CUELZydDG7.jpg,blossomsband,_
626,"Fleet Foxes by Fleet Foxes as requested by @tobes.watson 
 - 
Fleet Foxes are an American indie folk band formed in Seattle, Washington in 2006. The band consists of Robin Pecknold (vocals, guitar), Skyler Skjelset (guitar, mandolin, backing vocals), Casey Wescott (keyboards, mandolin, backing vocals), Christian Wargo (bass, guitar, backing vocals) and Morgan Henderson (upright bass, guitar, woodwinds, violin, percussion, saxophone). 
 - 
@fleetfoxes @friends #FleetFoxes #photoshop #record #album #chandlerholdingurfavalbum #chandlerFleetFoxes",generated/zmA9laikpR.jpg,fleetfoxes,_
627,"Babylon By Gus Vol. 1 - O Ano Do Macaco by Black Alien as requested by @enreezus 
 - 
 
 - 
@the_black_alien_project @friends #BlackAlien #photoshop #record #album #chandlerholdingurfavalbum #chandlerBlackAlien",generated/mTnC48YbMq.jpg,the_black_alien_project,_
628,"Pure Heroin by Lorde as requested by @anitathenugget 
 - 
Pure Heroine is the debut studio album by New Zealand singer-songwriter Lorde. It was released  on 27 September 2013 by Universal, Lava, and Republic Records. 
 - 
@lorde @friends #Lorde #photoshop #record #album #chandlerholdingurfavalbum #chandlerLorde",generated/sdTVuORTkF.jpg,lorde,_
629,"EVERYTHING by KOTA The Friend as requested by @gmo24a, @spacing1539 
 - 
Avery Marcel Joshua Jones (born October 16, 1992), known by his stage name Kota the Friend, is an American rapper, singer, songwriter, and record producer, born and raised in Brooklyn, New York.Kota the Friend released his debut mixtape, Palm Tree Liquor in 2016, followed by his second mixtape Paloma Beach in 2017. In 2018, he released his first independent studio album Anything. 
 - 
@kotathefriend @friends #KOTATheFriend #photoshop #record #album #chandlerholdingurfavalbum #chandlerKOTATheFriend",generated/Vv42yE7OuJ.jpg,kotathefriend,_
630,"That's The Spirit by Bring Me the Horizon as requested by @kevingislon 
 - 
That's the Spirit is the fifth studio album by British rock band Bring Me the Horizon. The album was released on 11 September 2015, and marks a departure from the group's metalcore roots, in favour of a less aggressive alternative rock and metal style. 
 - 
@bringmethehorizon @friends #BringMetheHorizon #photoshop #record #album #chandlerholdingurfavalbum #chandlerBringMetheHorizon",generated/sBgoRTroVm.jpg,bringmethehorizon,_
631,"Sleep Through It by Wildhoney as requested by @lukeyatesvisual 
 - 
Tiamat is a Swedish band that formed in Stockholm in 1987 and led by Johan Edlund. The band went through a number of stylistic changes, usually leaning toward gothic metal. 
 - 
@wildhoneysound @friends #Wildhoney #photoshop #record #album #chandlerholdingurfavalbum #chandlerWildhoney",generated/73uyClLoSo.jpg,wildhoneysound,_
632,"Bad Ideas by Tessa Violet as requested by @bubbleteababby 
 - 
Tessa Violet Williams (born March 20, 1990), previously known as Meekakitty, is an American singer-songwriter, video blogger, actress, music video director, and former model. Originally a video blogger, over the years Tessa Violet's online content became devoted to her musical career with Violet having released two studio albums, Maybe Trapped Mostly Troubled in 2014 and Bad Ideas in 2019. 
 - 
@tessaviolet @friends #TessaViolet #photoshop #record #album #chandlerholdingurfavalbum #chandlerTessaViolet",generated/dxc7f7fqSd.jpg,tessaviolet,_
633,"mono. by RM as requested by @valeri_santolaria, @deniaarchundia 
 - 
Mono (stylized as mono.) is the second mixtape by South Korean rapper RM. It was released on October 23, 2018, through Big Hit Entertainment. It features seven tracks and was accompanied by an animated music video for the final track, ""Forever Rain"". 
 - 
@rm_bighitentertainment @friends #RM #photoshop #record #album #chandlerholdingurfavalbum #chandlerRM",generated/UUV2EtREVz.jpg,rm_bighitentertainment,_
634,"Tumbando el Club (feat. C.R.O, Obiewanshot, Ysy A,… by Neo Pistea as requested by @__amiiraa.__ 
 - 
Julieta Emilia Cazzuchelli (born December 16, 1993), known professionally as Cazzu, is an Argentine rapper, singer, and composer. Born and raised in Ledesma, Jujuy, she gained popularity with her singles ""Loca"", ""Toda"", ""Pa Mi"" and ""Chapiadora"". 
 - 
@neopistea @friends #NeoPistea #photoshop #record #album #chandlerholdingurfavalbum #chandlerNeoPistea",generated/7KgPJ7tdgG.jpg,neopistea,_
635,"Camila by Camila Cabello as requested by @wiltayylor 
 - 
Camila is the eponymous debut studio album by Cuban-American singer and songwriter Camila Cabello. It was released on January 12, 2018, through Epic Records and Syco. 
 - 
@camila_cabello @friends #CamilaCabello #photoshop #record #album #chandlerholdingurfavalbum #chandlerCamilaCabello",generated/FMmfLEmd1L.jpg,camila_cabello,_
